date,facility_id,medication_id,category,regime,demand_units,stock_on_hand,closing_stock,units_received,lead_time_days,procurement_cycle_days,supplier_stockout,expiry_date,seasonal_mult,dow,month,year,unmet_demand_today,stockout_flag,unmet_demand
2023-01-27,F001,M013,Diabetes,surge,64,777,713,0,14,78,0,2023-07-02,1.0,4,1,2023,0,0,0
2023-01-28,F001,M013,Diabetes,surge,39,713,674,0,13,72,0,2024-03-26,1.0,5,1,2023,0,0,0
2023-01-29,F001,M013,Diabetes,surge,29,674,645,0,20,78,0,2024-05-12,1.0,6,1,2023,0,0,0
2023-01-30,F001,M013,Diabetes,stable,34,645,611,0,11,67,0,2024-01-02,1.0,0,1,2023,0,0,0
2023-01-31,F001,M013,Diabetes,stable,43,611,568,0,21,67,0,2024-06-29,1.0,1,1,2023,0,0,0
2023-02-01,F001,M013,Diabetes,stable,42,568,526,0,18,84,0,2023-06-01,1.0,2,2,2023,0,0,0
2023-02-02,F001,M013,Diabetes,stable,38,526,488,0,12,78,0,2023-09-19,1.0,3,2,2023,0,0,0
2023-02-03,F001,M013,Diabetes,stable,31,488,457,0,14,75,0,2024-02-20,1.0,4,2,2023,0,0,0
2023-02-04,F001,M013,Diabetes,stable,17,457,440,0,14,66,0,2023-10-17,1.0,5,2,2023,0,0,0
2023-02-05,F001,M013,Diabetes,stable,9,440,2231,1800,15,85,0,2024-02-05,1.0,6,2,2023,0,0,0
2023-02-06,F001,M013,Diabetes,stable,35,2231,2196,0,17,70,0,2024-09-03,1.0,0,2,2023,0,0,0
2023-02-07,F001,M013,Diabetes,stable,27,2196,2169,0,14,79,0,2023-07-19,1.0,1,2,2023,0,0,0
2023-02-08,F001,M013,Diabetes,stable,40,2169,2129,0,19,75,0,2023-11-01,1.0,2,2,2023,0,0,0
2023-02-09,F001,M013,Diabetes,disruption,44,2129,2085,0,68,73,0,2023-08-19,1.0,3,2,2023,0,0,0
2023-02-10,F001,M013,Diabetes,disruption,45,2085,2040,0,75,86,1,2023-07-02,1.0,4,2,2023,0,0,0
2023-02-11,F001,M013,Diabetes,disruption,13,2040,2027,0,54,65,0,2023-10-26,1.0,5,2,2023,0,0,0
2023-02-12,F001,M013,Diabetes,disruption,19,2027,2008,0,67,76,0,2023-11-19,1.0,6,2,2023,0,0,0
2023-02-13,F001,M013,Diabetes,disruption,44,2008,1964,0,81,74,0,2024-05-30,1.0,0,2,2023,0,0,0
2023-02-14,F001,M013,Diabetes,disruption,41,1964,1923,0,65,74,0,2024-01-13,1.0,1,2,2023,0,0,0
2023-02-15,F001,M013,Diabetes,disruption,37,1923,1886,0,90,75,0,2024-10-11,1.0,2,2,2023,0,0,0
2023-02-16,F001,M013,Diabetes,disruption,41,1886,1845,0,74,85,0,2023-08-14,1.0,3,2,2023,0,0,0
2023-02-17,F001,M013,Diabetes,disruption,32,1845,1813,0,62,75,0,2024-04-23,1.0,4,2,2023,0,0,0
2023-02-18,F001,M013,Diabetes,disruption,20,1813,1793,0,61,75,0,2024-06-17,1.0,5,2,2023,0,0,0
2023-02-19,F001,M013,Diabetes,surge,25,1793,1768,0,22,83,0,2024-09-13,1.0,6,2,2023,0,0,0
2023-02-20,F001,M013,Diabetes,surge,80,1768,1688,0,28,69,0,2023-08-14,1.0,0,2,2023,0,0,0
2023-02-21,F001,M013,Diabetes,surge,73,1688,1615,0,14,85,0,2025-01-06,1.0,1,2,2023,0,0,0
2023-02-22,F001,M013,Diabetes,surge,76,1615,1539,0,29,85,0,2023-06-12,1.0,2,2,2023,0,0,0
2023-02-23,F001,M013,Diabetes,surge,62,1539,1477,0,13,75,0,2024-07-22,1.0,3,2,2023,0,0,0
2023-02-24,F001,M013,Diabetes,surge,86,1477,1391,0,25,83,0,2024-10-30,1.0,4,2,2023,0,0,0
2023-02-25,F001,M013,Diabetes,surge,52,1391,1339,0,18,75,0,2025-01-18,1.0,5,2,2023,0,0,0
2023-02-26,F001,M013,Diabetes,stable,7,1339,1332,0,24,79,0,2024-07-04,1.0,6,2,2023,0,0,0
2023-02-27,F001,M013,Diabetes,stable,52,1332,1280,0,24,65,0,2024-07-19,1.0,0,2,2023,0,0,0
2023-02-28,F001,M013,Diabetes,stable,36,1280,1244,0,13,87,0,2024-11-18,1.0,1,2,2023,0,0,0
2023-03-01,F001,M013,Diabetes,stable,45,1244,1199,0,15,76,0,2023-09-26,1.0,2,3,2023,0,0,0
2023-03-02,F001,M013,Diabetes,stable,41,1199,1158,0,21,79,0,2024-07-01,1.0,3,3,2023,0,0,0
2023-03-03,F001,M013,Diabetes,stable,49,1158,1109,0,17,65,0,2024-02-28,1.0,4,3,2023,0,0,0
2023-03-04,F001,M013,Diabetes,stable,21,1109,1088,0,21,80,0,2023-04-07,1.0,5,3,2023,0,0,0
2023-03-05,F001,M013,Diabetes,stable,10,1088,1078,0,14,68,0,2023-04-19,1.0,6,3,2023,0,0,0
2023-03-06,F001,M013,Diabetes,stable,29,1078,1049,0,9,74,0,2024-01-23,1.0,0,3,2023,0,0,0
2023-03-07,F001,M013,Diabetes,stable,36,1049,1013,0,18,78,0,2025-02-03,1.0,1,3,2023,0,0,0
2023-03-08,F001,M013,Diabetes,stable,43,1013,970,0,12,70,0,2025-02-05,1.0,2,3,2023,0,0,0
2023-03-09,F001,M013,Diabetes,stable,37,970,933,0,20,70,0,2023-10-25,1.0,3,3,2023,0,0,0
2023-03-10,F001,M013,Diabetes,stable,39,933,894,0,8,63,1,2024-06-29,1.0,4,3,2023,0,0,0
2023-03-11,F001,M013,Diabetes,stable,21,894,873,0,15,69,0,2023-08-18,1.0,5,3,2023,0,0,0
2023-03-12,F001,M013,Diabetes,stable,14,873,859,0,13,78,0,2024-04-13,1.0,6,3,2023,0,0,0
2023-03-13,F001,M013,Diabetes,stable,45,859,814,0,19,67,0,2023-12-12,1.0,0,3,2023,0,0,0
2023-03-14,F001,M013,Diabetes,stable,35,814,779,0,13,79,0,2025-01-27,1.0,1,3,2023,0,0,0
2023-03-15,F001,M013,Diabetes,stable,55,779,724,0,19,71,0,2023-12-13,1.0,2,3,2023,0,0,0
2023-03-16,F001,M013,Diabetes,stable,46,724,678,0,27,63,0,2024-03-10,1.0,3,3,2023,0,0,0
2023-03-17,F001,M013,Diabetes,stable,47,678,631,0,10,81,0,2024-12-04,1.0,4,3,2023,0,0,0
2023-03-18,F001,M013,Diabetes,stable,27,631,604,0,16,75,0,2024-04-11,1.0,5,3,2023,0,0,0
2023-03-19,F001,M013,Diabetes,stable,9,604,595,0,12,78,0,2023-10-05,1.0,6,3,2023,0,0,0
2023-03-20,F001,M013,Diabetes,stable,50,595,2345,1800,25,78,0,2023-09-05,1.0,0,3,2023,0,0,0
2023-03-21,F001,M013,Diabetes,stable,32,2345,2313,0,16,80,0,2023-04-21,1.0,1,3,2023,0,0,0
2023-03-22,F001,M013,Diabetes,stable,41,2313,2272,0,14,75,0,2024-09-04,1.0,2,3,2023,0,0,0
2023-03-23,F001,M013,Diabetes,surge,67,2272,2205,0,21,72,0,2023-10-26,1.0,3,3,2023,0,0,0
2023-03-24,F001,M013,Diabetes,surge,81,2205,2124,0,17,69,0,2024-08-25,1.0,4,3,2023,0,0,0
2023-03-25,F001,M013,Diabetes,stable,23,2124,2101,0,24,61,0,2024-09-10,1.0,5,3,2023,0,0,0
2023-03-26,F001,M013,Diabetes,stable,8,2101,2093,0,12,73,0,2025-02-08,1.0,6,3,2023,0,0,0
2023-03-27,F001,M013,Diabetes,stable,37,2093,2056,0,21,76,0,2023-12-12,1.0,0,3,2023,0,0,0
2023-03-28,F001,M013,Diabetes,stable,34,2056,2022,0,15,82,0,2023-05-28,1.0,1,3,2023,0,0,0
2023-03-29,F001,M013,Diabetes,stable,34,2022,1988,0,14,66,0,2024-10-12,1.0,2,3,2023,0,0,0
2023-03-30,F001,M013,Diabetes,stable,50,1988,1938,0,14,77,0,2025-03-23,1.0,3,3,2023,0,0,0
2023-03-31,F001,M013,Diabetes,stable,43,1938,1895,0,11,71,0,2024-05-11,1.0,4,3,2023,0,0,0
2023-04-01,F001,M013,Diabetes,stable,28,1895,1867,0,21,70,0,2023-06-24,1.0,5,4,2023,0,0,0
2023-04-02,F001,M013,Diabetes,surge,25,1867,1842,0,15,78,1,2024-10-23,1.0,6,4,2023,0,0,0
2023-04-03,F001,M013,Diabetes,surge,75,1842,1767,0,18,71,0,2023-10-10,1.0,0,4,2023,0,0,0
2023-04-04,F001,M013,Diabetes,surge,89,1767,1678,0,25,78,0,2024-05-02,1.0,1,4,2023,0,0,0
2023-04-05,F001,M013,Diabetes,surge,79,1678,1599,0,21,75,0,2024-05-31,1.0,2,4,2023,0,0,0
2023-04-06,F001,M013,Diabetes,surge,59,1599,1540,0,17,75,0,2025-01-27,1.0,3,4,2023,0,0,0
2023-04-07,F001,M013,Diabetes,surge,84,1540,1456,0,26,81,0,2025-02-16,1.0,4,4,2023,0,0,0
2023-04-08,F001,M013,Diabetes,surge,44,1456,1412,0,13,65,0,2023-08-30,1.0,5,4,2023,0,0,0
2023-04-09,F001,M013,Diabetes,surge,19,1412,1393,0,21,76,0,2024-01-11,1.0,6,4,2023,0,0,0
2023-04-10,F001,M013,Diabetes,surge,81,1393,1312,0,17,73,0,2023-09-17,1.0,0,4,2023,0,0,0
2023-04-11,F001,M013,Diabetes,surge,72,1312,1240,0,16,82,0,2024-08-29,1.0,1,4,2023,0,0,0
2023-04-12,F001,M013,Diabetes,surge,86,1240,1154,0,17,73,0,2024-12-21,1.0,2,4,2023,0,0,0
2023-04-13,F001,M013,Diabetes,surge,73,1154,1081,0,22,80,0,2023-09-10,1.0,3,4,2023,0,0,0
2023-04-14,F001,M013,Diabetes,surge,63,1081,1018,0,15,78,0,2024-12-20,1.0,4,4,2023,0,0,0
2023-04-15,F001,M013,Diabetes,surge,37,1018,981,0,14,67,0,2024-07-26,1.0,5,4,2023,0,0,0
2023-04-16,F001,M013,Diabetes,surge,24,981,957,0,16,75,0,2023-07-07,1.0,6,4,2023,0,0,0
2023-04-17,F001,M013,Diabetes,surge,59,957,898,0,23,82,0,2023-10-18,1.0,0,4,2023,0,0,0
2023-04-18,F001,M013,Diabetes,surge,81,898,817,0,9,68,0,2024-09-29,1.0,1,4,2023,0,0,0
2023-04-19,F001,M013,Diabetes,surge,63,817,754,0,25,78,0,2025-04-01,1.0,2,4,2023,0,0,0
2023-04-20,F001,M013,Diabetes,surge,76,754,678,0,19,79,0,2023-06-05,1.0,3,4,2023,0,0,0
2023-04-21,F001,M013,Diabetes,surge,78,678,600,0,23,84,0,2024-07-10,1.0,4,4,2023,0,0,0
2023-04-22,F001,M013,Diabetes,surge,43,600,557,0,16,77,0,2024-11-21,1.0,5,4,2023,0,0,0
2023-04-23,F001,M013,Diabetes,surge,16,557,541,0,24,77,0,2024-08-29,1.0,6,4,2023,0,0,0
2023-04-24,F001,M013,Diabetes,surge,84,541,457,0,19,74,0,2024-03-28,1.0,0,4,2023,0,0,0
2023-04-25,F001,M013,Diabetes,surge,72,457,385,0,22,66,0,2024-08-16,1.0,1,4,2023,0,0,0
2023-04-26,F001,M013,Diabetes,surge,62,385,323,0,20,72,0,2024-04-21,1.0,2,4,2023,0,0,0
2023-04-27,F001,M013,Diabetes,surge,97,323,226,0,27,76,0,2024-07-18,1.0,3,4,2023,0,0,0
2023-04-28,F001,M013,Diabetes,surge,90,226,136,0,20,63,0,2024-02-14,1.0,4,4,2023,0,0,0
2023-04-29,F001,M013,Diabetes,surge,47,136,1889,1800,18,87,0,2025-03-11,1.0,5,4,2023,0,0,0
2023-04-30,F001,M013,Diabetes,stable,11,1889,1878,0,16,77,0,2023-10-13,1.0,6,4,2023,0,0,0
2023-05-01,F001,M013,Diabetes,stable,42,1878,1836,0,18,63,0,2023-12-09,1.0,0,5,2023,0,0,0
2023-05-02,F001,M013,Diabetes,stable,34,1836,1802,0,20,73,0,2023-12-31,1.0,1,5,2023,0,0,0
2023-05-03,F001,M013,Diabetes,stable,47,1802,1755,0,20,78,0,2025-02-25,1.0,2,5,2023,0,0,0
2023-05-04,F001,M013,Diabetes,stable,42,1755,1713,0,14,78,0,2023-12-09,1.0,3,5,2023,0,0,0
2023-05-05,F001,M013,Diabetes,stable,44,1713,1669,0,12,78,0,2025-03-22,1.0,4,5,2023,0,0,0
2023-05-06,F001,M013,Diabetes,stable,23,1669,1646,0,12,71,0,2024-02-11,1.0,5,5,2023,0,0,0
2023-05-07,F001,M013,Diabetes,stable,7,1646,1639,0,11,75,0,2024-07-18,1.0,6,5,2023,0,0,0
2023-05-08,F001,M013,Diabetes,stable,41,1639,1598,0,12,62,0,2023-06-28,1.0,0,5,2023,0,0,0
2023-05-09,F001,M013,Diabetes,stable,49,1598,1549,0,24,68,0,2025-02-02,1.0,1,5,2023,0,0,0
2023-05-10,F001,M013,Diabetes,stable,35,1549,1514,0,26,70,0,2024-03-10,1.0,2,5,2023,0,0,0
2023-05-11,F001,M013,Diabetes,stable,31,1514,1483,0,16,80,0,2023-08-12,1.0,3,5,2023,0,0,0
2023-05-12,F001,M013,Diabetes,stable,46,1483,1437,0,16,78,0,2024-06-02,1.0,4,5,2023,0,0,0
2023-05-13,F001,M013,Diabetes,stable,27,1437,1410,0,21,76,0,2024-08-03,1.0,5,5,2023,0,0,0
2023-05-14,F001,M013,Diabetes,stable,11,1410,1399,0,16,85,0,2024-11-03,1.0,6,5,2023,0,0,0
2023-05-15,F001,M013,Diabetes,stable,44,1399,1355,0,15,69,1,2025-02-07,1.0,0,5,2023,0,0,0
2023-05-16,F001,M013,Diabetes,stable,37,1355,1318,0,15,67,0,2025-04-04,1.0,1,5,2023,0,0,0
2023-05-17,F001,M013,Diabetes,stable,38,1318,1280,0,10,61,0,2025-02-25,1.0,2,5,2023,0,0,0
2023-05-18,F001,M013,Diabetes,stable,36,1280,1244,0,18,68,0,2024-05-24,1.0,3,5,2023,0,0,0
2023-05-19,F001,M013,Diabetes,stable,41,1244,1203,0,18,67,1,2024-03-07,1.0,4,5,2023,0,0,0
2023-05-20,F001,M013,Diabetes,stable,14,1203,1189,0,14,83,0,2024-10-16,1.0,5,5,2023,0,0,0
2023-05-21,F001,M013,Diabetes,stable,13,1189,1176,0,14,65,0,2024-10-02,1.0,6,5,2023,0,0,0
2023-05-22,F001,M013,Diabetes,stable,36,1176,1140,0,11,75,0,2024-12-06,1.0,0,5,2023,0,0,0
2023-05-23,F001,M013,Diabetes,stable,67,1140,1073,0,13,70,0,2023-09-22,1.0,1,5,2023,0,0,0
2023-05-24,F001,M013,Diabetes,stable,39,1073,1034,0,16,64,0,2024-06-19,1.0,2,5,2023,0,0,0
2023-05-25,F001,M013,Diabetes,stable,47,1034,987,0,11,68,0,2023-09-26,1.0,3,5,2023,0,0,0
2023-05-26,F001,M013,Diabetes,stable,37,987,950,0,9,73,0,2023-11-06,1.0,4,5,2023,0,0,0
2023-05-27,F001,M013,Diabetes,stable,31,950,919,0,13,81,0,2024-05-02,1.0,5,5,2023,0,0,0
2023-05-28,F001,M013,Diabetes,stable,15,919,904,0,21,61,0,2024-07-02,1.0,6,5,2023,0,0,0
2023-05-29,F001,M013,Diabetes,stable,48,904,856,0,25,70,0,2023-09-16,1.0,0,5,2023,0,0,0
2023-05-30,F001,M013,Diabetes,stable,35,856,821,0,12,63,0,2024-04-09,1.0,1,5,2023,0,0,0
2023-05-31,F001,M013,Diabetes,stable,53,821,768,0,14,85,0,2024-03-21,1.0,2,5,2023,0,0,0
2023-06-01,F001,M013,Diabetes,stable,44,768,724,0,11,69,1,2023-09-08,1.0,3,6,2023,0,0,0
2023-06-02,F001,M013,Diabetes,stable,38,724,686,0,21,70,0,2025-05-31,1.0,4,6,2023,0,0,0
2023-06-03,F001,M013,Diabetes,stable,26,686,660,0,27,85,0,2024-09-20,1.0,5,6,2023,0,0,0
2023-06-04,F001,M013,Diabetes,stable,12,660,648,0,14,73,0,2023-11-30,1.0,6,6,2023,0,0,0
2023-06-05,F001,M013,Diabetes,stable,47,648,2401,1800,22,80,0,2024-10-28,1.0,0,6,2023,0,0,0
2023-06-06,F001,M013,Diabetes,stable,49,2401,2352,0,20,84,0,2024-06-19,1.0,1,6,2023,0,0,0
2023-06-07,F001,M013,Diabetes,stable,33,2352,2319,0,22,69,0,2024-01-22,1.0,2,6,2023,0,0,0
2023-06-08,F001,M013,Diabetes,stable,47,2319,2272,0,17,79,0,2025-04-22,1.0,3,6,2023,0,0,0
2023-06-09,F001,M013,Diabetes,stable,46,2272,2226,0,22,75,0,2025-05-28,1.0,4,6,2023,0,0,0
2023-06-10,F001,M013,Diabetes,stable,17,2226,2209,0,18,65,0,2025-05-31,1.0,5,6,2023,0,0,0
2023-06-11,F001,M013,Diabetes,stable,13,2209,2196,0,12,79,0,2025-04-18,1.0,6,6,2023,0,0,0
2023-06-12,F001,M013,Diabetes,disruption,29,2196,2167,0,90,85,1,2023-11-27,1.0,0,6,2023,0,0,0
2023-06-13,F001,M013,Diabetes,disruption,43,2167,2124,0,79,69,0,2024-01-26,1.0,1,6,2023,0,0,0
2023-06-14,F001,M013,Diabetes,disruption,33,2124,2091,0,35,77,1,2023-10-25,1.0,2,6,2023,0,0,0
2023-06-15,F001,M013,Diabetes,disruption,47,2091,2044,0,71,71,0,2025-06-04,1.0,3,6,2023,0,0,0
2023-06-16,F001,M013,Diabetes,disruption,39,2044,2005,0,85,83,0,2024-05-18,1.0,4,6,2023,0,0,0
2023-06-17,F001,M013,Diabetes,disruption,21,2005,1984,0,60,75,1,2024-02-07,1.0,5,6,2023,0,0,0
2023-06-18,F001,M013,Diabetes,disruption,8,1984,1976,0,59,75,0,2024-09-15,1.0,6,6,2023,0,0,0
2023-06-19,F001,M013,Diabetes,stable,48,1976,1928,0,21,64,0,2024-05-24,1.0,0,6,2023,0,0,0
2023-06-20,F001,M013,Diabetes,stable,57,1928,1871,0,13,68,0,2024-03-06,1.0,1,6,2023,0,0,0
2023-06-21,F001,M013,Diabetes,stable,31,1871,1840,0,16,77,0,2025-06-01,1.0,2,6,2023,0,0,0
2023-06-22,F001,M013,Diabetes,stable,32,1840,1808,0,26,76,0,2024-05-21,1.0,3,6,2023,0,0,0
2023-06-23,F001,M013,Diabetes,stable,37,1808,1771,0,19,65,0,2023-07-27,1.0,4,6,2023,0,0,0
2023-06-24,F001,M013,Diabetes,stable,22,1771,1749,0,24,77,0,2024-11-23,1.0,5,6,2023,0,0,0
2023-06-25,F001,M013,Diabetes,surge,28,1749,1721,0,19,79,0,2024-04-29,1.0,6,6,2023,0,0,0
2023-06-26,F001,M013,Diabetes,surge,87,1721,1634,0,15,87,1,2025-03-25,1.0,0,6,2023,0,0,0
2023-06-27,F001,M013,Diabetes,surge,75,1634,1559,0,24,84,0,2024-06-17,1.0,1,6,2023,0,0,0
2023-06-28,F001,M013,Diabetes,disruption,45,1559,1514,0,57,71,0,2024-08-06,1.0,2,6,2023,0,0,0
2023-06-29,F001,M013,Diabetes,disruption,41,1514,1473,0,48,82,0,2024-02-18,1.0,3,6,2023,0,0,0
2023-06-30,F001,M013,Diabetes,disruption,39,1473,1434,0,55,77,0,2024-10-30,1.0,4,6,2023,0,0,0
2023-07-01,F001,M013,Diabetes,disruption,20,1434,1414,0,76,75,1,2024-10-29,1.0,5,7,2023,0,0,0
2023-07-02,F001,M013,Diabetes,disruption,10,1414,1404,0,90,69,0,2023-09-30,1.0,6,7,2023,0,0,0
2023-07-03,F001,M013,Diabetes,disruption,40,1404,1364,0,69,82,0,2023-09-12,1.0,0,7,2023,0,0,0
2023-07-04,F001,M013,Diabetes,disruption,41,1364,1323,0,62,70,1,2023-12-29,1.0,1,7,2023,0,0,0
2023-07-05,F001,M013,Diabetes,disruption,39,1323,1284,0,83,64,0,2023-08-25,1.0,2,7,2023,0,0,0
2023-07-06,F001,M013,Diabetes,disruption,30,1284,1254,0,60,72,0,2024-08-05,1.0,3,7,2023,0,0,0
2023-07-07,F001,M013,Diabetes,disruption,43,1254,1211,0,43,68,0,2025-04-01,1.0,4,7,2023,0,0,0
2023-07-08,F001,M013,Diabetes,disruption,27,1211,1184,0,55,73,0,2025-06-21,1.0,5,7,2023,0,0,0
2023-07-09,F001,M013,Diabetes,disruption,6,1184,1178,0,58,72,0,2024-12-23,1.0,6,7,2023,0,0,0
2023-07-10,F001,M013,Diabetes,disruption,43,1178,1135,0,79,73,0,2023-12-04,1.0,0,7,2023,0,0,0
2023-07-11,F001,M013,Diabetes,disruption,38,1135,1097,0,90,62,0,2024-07-13,1.0,1,7,2023,0,0,0
2023-07-12,F001,M013,Diabetes,disruption,46,1097,1051,0,70,73,1,2023-09-02,1.0,2,7,2023,0,0,0
2023-07-13,F001,M013,Diabetes,disruption,42,1051,1009,0,90,79,1,2024-03-15,1.0,3,7,2023,0,0,0
2023-07-14,F001,M013,Diabetes,disruption,36,1009,973,0,69,72,1,2024-06-16,1.0,4,7,2023,0,0,0
2023-07-15,F001,M013,Diabetes,disruption,19,973,954,0,87,86,0,2023-09-26,1.0,5,7,2023,0,0,0
2023-07-16,F001,M013,Diabetes,disruption,19,954,935,0,54,79,1,2023-09-05,1.0,6,7,2023,0,0,0
2023-07-17,F001,M013,Diabetes,disruption,46,935,889,0,64,75,0,2024-04-02,1.0,0,7,2023,0,0,0
2023-07-18,F001,M013,Diabetes,disruption,37,889,852,0,64,75,0,2024-12-25,1.0,1,7,2023,0,0,0
2023-07-19,F001,M013,Diabetes,disruption,49,852,803,0,83,85,1,2024-06-17,1.0,2,7,2023,0,0,0
2023-07-20,F001,M013,Diabetes,disruption,43,803,760,0,66,81,1,2025-06-24,1.0,3,7,2023,0,0,0
2023-07-21,F001,M013,Diabetes,disruption,48,760,712,0,37,78,1,2024-07-25,1.0,4,7,2023,0,0,0
2023-07-22,F001,M013,Diabetes,disruption,20,712,692,0,90,74,1,2023-11-15,1.0,5,7,2023,0,0,0
2023-07-23,F001,M013,Diabetes,disruption,11,692,681,0,56,74,0,2024-02-23,1.0,6,7,2023,0,0,0
2023-07-24,F001,M013,Diabetes,disruption,40,681,641,0,68,79,1,2024-05-12,1.0,0,7,2023,0,0,0
2023-07-25,F001,M013,Diabetes,disruption,42,641,599,0,72,71,1,2024-08-18,1.0,1,7,2023,0,0,0
2023-07-26,F001,M013,Diabetes,disruption,56,599,543,0,61,65,1,2025-01-26,1.0,2,7,2023,0,0,0
2023-07-27,F001,M013,Diabetes,disruption,38,543,505,0,52,83,1,2023-12-27,1.0,3,7,2023,0,0,0
2023-07-28,F001,M013,Diabetes,disruption,39,505,466,0,61,79,0,2024-05-01,1.0,4,7,2023,0,0,0
2023-07-29,F001,M013,Diabetes,disruption,29,466,437,0,80,75,1,2024-06-09,1.0,5,7,2023,0,0,0
2023-07-30,F001,M013,Diabetes,disruption,13,437,424,0,71,75,0,2024-01-01,1.0,6,7,2023,0,0,0
2023-07-31,F001,M013,Diabetes,disruption,38,424,386,0,79,72,1,2025-05-16,1.0,0,7,2023,0,0,0
2023-08-01,F001,M013,Diabetes,disruption,32,386,354,0,86,70,0,2024-08-28,1.0,1,8,2023,0,0,0
2023-08-02,F001,M013,Diabetes,disruption,39,354,315,0,58,69,1,2025-05-15,1.0,2,8,2023,0,0,0
2023-08-03,F001,M013,Diabetes,disruption,38,315,277,0,47,84,1,2024-12-29,1.0,3,8,2023,0,0,0
2023-08-04,F001,M013,Diabetes,disruption,47,277,230,0,57,77,1,2024-06-20,1.0,4,8,2023,0,0,0
2023-08-05,F001,M013,Diabetes,disruption,28,230,202,0,64,78,0,2025-06-16,1.0,5,8,2023,0,0,0
2023-08-06,F001,M013,Diabetes,disruption,15,202,187,0,51,74,0,2024-10-28,1.0,6,8,2023,0,0,0
2023-08-07,F001,M013,Diabetes,disruption,44,187,143,0,86,73,0,2023-09-16,1.0,0,8,2023,0,0,0
2023-08-08,F001,M013,Diabetes,disruption,47,143,96,0,61,68,0,2023-10-14,1.0,1,8,2023,0,0,0
2023-08-09,F001,M013,Diabetes,disruption,32,96,64,0,77,81,0,2024-05-03,1.0,2,8,2023,0,0,0
2023-08-10,F001,M013,Diabetes,disruption,48,64,16,0,90,77,0,2024-10-07,1.0,3,8,2023,0,0,0
2023-08-11,F001,M013,Diabetes,disruption,37,16,0,0,90,86,0,2024-07-07,1.0,4,8,2023,21,1,21
2023-08-12,F001,M013,Diabetes,disruption,16,0,0,0,87,67,1,2023-11-21,1.0,5,8,2023,16,1,16
2023-08-13,F001,M013,Diabetes,surge,20,0,0,0,12,74,1,2025-04-10,1.0,6,8,2023,20,1,20
2023-08-14,F001,M013,Diabetes,surge,79,0,0,0,24,67,0,2023-10-15,1.0,0,8,2023,79,1,79
2023-08-15,F001,M013,Diabetes,surge,73,0,0,0,27,74,0,2024-07-20,1.0,1,8,2023,73,1,73
2023-08-16,F001,M013,Diabetes,surge,94,0,0,0,15,62,0,2025-05-26,1.0,2,8,2023,94,1,94
2023-08-17,F001,M013,Diabetes,surge,74,0,0,0,24,81,0,2023-10-28,1.0,3,8,2023,74,1,74
2023-08-18,F001,M013,Diabetes,stable,40,0,0,0,11,72,0,2023-11-20,1.0,4,8,2023,40,1,40
2023-08-19,F001,M013,Diabetes,stable,24,0,0,0,21,80,0,2023-11-06,1.0,5,8,2023,24,1,24
2023-08-20,F001,M013,Diabetes,stable,11,0,0,0,12,71,0,2024-07-10,1.0,6,8,2023,11,1,11
2023-08-21,F001,M013,Diabetes,stable,32,0,0,0,20,65,0,2024-05-21,1.0,0,8,2023,32,1,32
2023-08-22,F001,M013,Diabetes,surge,69,0,0,0,15,76,0,2023-10-06,1.0,1,8,2023,69,1,69
2023-08-23,F001,M013,Diabetes,surge,71,0,0,0,22,65,0,2025-05-07,1.0,2,8,2023,71,1,71
2023-08-24,F001,M013,Diabetes,surge,75,0,0,0,16,71,0,2025-02-13,1.0,3,8,2023,75,1,75
2023-08-25,F001,M013,Diabetes,surge,86,0,0,0,17,70,0,2024-03-11,1.0,4,8,2023,86,1,86
2023-08-26,F001,M013,Diabetes,surge,42,0,0,0,25,86,0,2024-12-19,1.0,5,8,2023,42,1,42
2023-08-27,F001,M013,Diabetes,surge,21,0,0,0,22,76,0,2024-01-05,1.0,6,8,2023,21,1,21
2023-08-28,F001,M013,Diabetes,surge,67,0,0,0,29,75,0,2024-09-18,1.0,0,8,2023,67,1,67
2023-08-29,F001,M013,Diabetes,surge,74,0,0,0,15,82,0,2025-06-26,1.0,1,8,2023,74,1,74
2023-08-30,F001,M013,Diabetes,surge,68,0,0,0,17,85,0,2024-05-01,1.0,2,8,2023,68,1,68
2023-08-31,F001,M013,Diabetes,surge,78,0,0,0,16,75,0,2024-07-29,1.0,3,8,2023,78,1,78
2023-09-01,F001,M013,Diabetes,surge,80,0,0,0,19,72,0,2025-04-11,1.0,4,9,2023,80,1,80
2023-09-02,F001,M013,Diabetes,surge,34,0,0,0,22,63,0,2024-04-17,1.0,5,9,2023,34,1,34
2023-09-03,F001,M013,Diabetes,surge,12,0,0,0,12,71,0,2024-03-24,1.0,6,9,2023,12,1,12
2023-09-04,F001,M013,Diabetes,surge,71,0,0,0,23,74,0,2024-05-22,1.0,0,9,2023,71,1,71
2023-09-05,F001,M013,Diabetes,surge,86,0,0,0,12,64,0,2024-12-18,1.0,1,9,2023,86,1,86
2023-09-06,F001,M013,Diabetes,disruption,36,0,0,0,58,76,0,2024-09-27,1.0,2,9,2023,36,1,36
2023-09-07,F001,M013,Diabetes,disruption,32,0,0,0,56,76,1,2024-08-23,1.0,3,9,2023,32,1,32
2023-09-08,F001,M013,Diabetes,disruption,47,0,0,0,56,77,0,2024-01-26,1.0,4,9,2023,47,1,47
2023-09-09,F001,M013,Diabetes,disruption,14,0,0,0,62,64,0,2024-11-19,1.0,5,9,2023,14,1,14
